DirectionFrom,DirectionTo,Distance,ETARouteName,LastTrackdt,Odometer,PrevTrackDt,RouteNo,Speed,VehId,VehNo,location.coordinates,location.type,routeflag
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-27T13:14:30.000Z,10075.166,2022-09-24T11:02:35.000Z,99,0,101,MH04-HY-1753,"[72.977356,19.191818]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-27T13:15:30.000Z,10075.166,2022-09-24T11:02:35.000Z,99,8,101,MH04-HY-1753,"[72.976952,19.190536]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-27T13:16:30.000Z,10075.166,2022-09-24T11:02:35.000Z,99,8,101,MH04-HY-1753,"[72.977058,19.189505]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-27T13:17:30.000Z,10075.166,2022-09-24T11:02:35.000Z,99,0,101,MH04-HY-1753,"[72.977165,19.188108]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-27T13:18:30.000Z,10075.166,2022-09-24T11:02:35.000Z,99,9,101,MH04-HY-1753,"[72.977097,19.187437]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-27T13:19:31.000Z,10075.166,2022-09-24T11:02:35.000Z,99,0,101,MH04-HY-1753,"[72.976944,19.187027]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-27T13:20:31.000Z,10075.166,2022-09-24T11:02:35.000Z,99,0,101,MH04-HY-1753,"[72.976089,19.186754]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-27T13:21:31.000Z,10075.166,2022-09-24T11:02:35.000Z,99,0,101,MH04-HY-1753,"[72.975983,19.1868]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-27T13:22:31.000Z,10075.166,2022-09-24T11:02:35.000Z,99,0,101,MH04-HY-1753,"[72.975914,19.186808]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-27T13:23:31.000Z,10075.166,2022-09-24T11:02:35.000Z,99,0,101,MH04-HY-1753,"[72.975838,19.18685]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:12:57.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969154,19.267197]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:16:12.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969154,19.267197]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:25:13.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969124,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:26:13.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969124,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:27:13.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969124,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:28:13.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969124,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:29:13.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969124,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:30:13.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969124,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:31:13.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969055,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:32:13.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969055,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:33:13.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969055,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:34:13.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969055,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:35:13.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969055,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:36:13.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969055,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:37:13.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969055,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:38:14.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969055,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:39:14.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969147,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:40:14.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969147,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:41:14.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969147,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:42:14.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969147,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:43:14.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969162,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:44:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969162,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:45:14.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969162,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:46:14.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969162,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:47:14.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969162,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:48:14.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969162,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:49:14.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969162,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:50:14.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969162,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:51:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969162,19.267193]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:52:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969147,19.267155]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:53:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969101,19.267151]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:54:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969109,19.267164]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:55:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969109,19.267164]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:56:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969109,19.267159]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:57:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969116,19.267153]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:58:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267151]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T02:59:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267151]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:00:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267151]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:01:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267138]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:02:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267141]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:03:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267141]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:04:15.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267141]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:05:16.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267141]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:06:16.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267141]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:07:16.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267141]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:08:16.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267141]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:09:16.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267141]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:10:16.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267141]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:11:16.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267141]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:12:16.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969177,19.267153]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:13:16.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969185,19.267134]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:14:16.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969185,19.267134]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:15:16.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969185,19.267134]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:16:16.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969185,19.267134]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:17:16.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969185,19.267134]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:18:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969185,19.267134]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:19:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969185,19.267134]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:20:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969185,19.267134]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:21:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969124,19.267164]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:22:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:23:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:24:16.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:25:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:26:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:27:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:28:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:29:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:30:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:31:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:32:18.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:33:18.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:34:18.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:35:18.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:36:18.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:37:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:38:17.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:39:18.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969131,19.267128]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:40:18.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969017,19.267159]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:41:18.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.96907,19.267174]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:42:18.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969093,19.267132]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:43:18.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969093,19.267122]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:44:18.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969086,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:45:18.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969086,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:46:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969086,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:47:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969086,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:48:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969086,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:49:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969086,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:50:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969086,19.267178]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:51:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969109,19.26716]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:52:18.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969109,19.26716]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:53:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969109,19.26716]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:54:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969048,19.267138]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:55:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969048,19.267138]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:56:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969048,19.267138]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:57:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969048,19.267138]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:58:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969048,19.267138]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T03:59:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969048,19.267138]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T04:00:20.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969048,19.267138]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T04:01:20.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969147,19.26717]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T04:02:20.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969109,19.267145]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T04:03:20.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969109,19.267145]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T04:04:20.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969109,19.267145]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T04:05:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969109,19.267145]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T04:06:19.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969109,19.267145]",Point,true
ठाणे स्थानक,धर्माचापाड़ा,0,ठाणे स्थानक - धर्माचापाड़ा,2022-09-28T04:07:20.000Z,10075.166,2022-09-27T22:25:16.000Z,99,0,101,MH04-HY-1753,"[72.969109,19.267145]",Point,true
