AC,AUX1,CmpId,DI4,DirectionFrom,DirectionTo,DispatchDateTime,Distance,ETAOldTime,ETAOldTime1,ETARouteName,ETATime,ETATime1,Ignition,LastNCSentDate,LastTrackdt,Odometer,PrevTrackDt,RouteNo,Speed,VehId,VehNo,WaybillNo,_id,avgspeed,idx_Trackid_pk,location.coordinates,location.type,routeflag,token
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,105.19,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:51:15.000Z,55646.288,2022-09-19T21:04:59.000Z,0,26,104,MH04-EP-788,0,632de4911f9e9190d5409625,15.75,174,"[72.965042,19.269991]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,105.29,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:51:35.000Z,55646.388,2022-09-19T21:04:59.000Z,0,34,104,MH04-EP-788,0,632de4921f9e9190d5409647,15.75,174,"[72.964249,19.271145]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,105.4,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:51:45.000Z,55646.492,2022-09-19T21:04:59.000Z,0,26,104,MH04-EP-788,0,632de4921f9e9190d5409662,15.75,174,"[72.963585,19.2717]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,105.5,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:51:55.000Z,55646.592,2022-09-19T21:04:59.000Z,0,18,104,MH04-EP-788,0,632de4921f9e9190d540968e,15.75,174,"[72.963158,19.271933]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,105.5,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:52:05.000Z,55646.592,2022-09-19T21:04:59.000Z,0,25,104,MH04-EP-788,0,632de4931f9e9190d54096ae,15.75,174,"[72.962875,19.272118]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,105.72,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:52:26.000Z,55646.812,2022-09-19T21:04:59.000Z,0,35,104,MH04-EP-788,0,632de4931f9e9190d54096d6,15.75,174,"[72.961349,19.273462]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,105.82,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:52:35.000Z,55646.92,2022-09-19T21:04:59.000Z,0,33,104,MH04-EP-788,0,632de4941f9e9190d5409701,15.75,174,"[72.960739,19.273951]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,105.82,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:52:56.000Z,55646.92,2022-09-19T21:04:59.000Z,0,18,104,MH04-EP-788,0,632de4941f9e9190d5409728,15.75,174,"[72.960281,19.274355]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,105.92,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:53:05.000Z,55647.02,2022-09-19T21:04:59.000Z,0,26,104,MH04-EP-788,0,632de4951f9e9190d540977d,15.75,174,"[72.959923,19.274689]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:53:15.000Z,55647.12,2022-09-19T21:04:59.000Z,0,18,104,MH04-EP-788,0,632de4961f9e9190d54097d7,15.75,174,"[72.959381,19.275194]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:53:26.000Z,55647.12,2022-09-19T21:04:59.000Z,0,11,104,MH04-EP-788,0,632de4971f9e9190d5409803,15.75,174,"[72.959015,19.275574]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:53:36.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4981f9e9190d5409854,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:53:45.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4981f9e9190d5409881,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:53:55.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de49a1f9e9190d54098cd,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:54:05.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de49a1f9e9190d54098ef,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:54:16.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de49b1f9e9190d5409930,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:54:26.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de49c1f9e9190d540994e,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:54:45.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de49c1f9e9190d5409975,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:54:55.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de49d1f9e9190d54099ce,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:55:16.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de49e1f9e9190d5409a49,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:55:26.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de49f1f9e9190d5409a92,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:55:35.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a01f9e9190d5409ae0,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:55:56.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a11f9e9190d5409b4e,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:56:06.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a11f9e9190d5409b9d,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:56:16.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a21f9e9190d5409bbf,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:56:26.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a21f9e9190d5409c37,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:56:35.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a31f9e9190d5409c88,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:56:45.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a31f9e9190d5409cb1,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:56:56.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a41f9e9190d5409d0a,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:57:06.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a41f9e9190d5409d37,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:57:16.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a51f9e9190d5409d80,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:57:26.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a61f9e9190d5409dd4,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:57:35.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a61f9e9190d5409e21,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:57:45.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a71f9e9190d5409e4a,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:57:56.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a71f9e9190d5409e87,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:58:06.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a81f9e9190d5409ece,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:58:16.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a81f9e9190d5409f1e,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:58:26.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4a91f9e9190d5409f65,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:58:35.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4aa1f9e9190d5409fa8,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:58:56.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4ab1f9e9190d540a00f,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:59:06.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4ab1f9e9190d540a060,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:59:16.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4ac1f9e9190d540a0c3,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:59:26.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4ad1f9e9190d540a127,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:59:36.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4ad1f9e9190d540a142,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:59:45.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4ae1f9e9190d540a19c,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T10:59:56.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4ae1f9e9190d540a1e4,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:00:06.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4af1f9e9190d540a23a,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:00:16.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4af1f9e9190d540a263,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:00:26.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b01f9e9190d540a2a5,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:00:36.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b01f9e9190d540a2f1,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:00:46.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b11f9e9190d540a342,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:00:56.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b11f9e9190d540a360,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:01:06.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b21f9e9190d540a3a9,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:01:16.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b21f9e9190d540a3ee,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:01:26.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b31f9e9190d540a44b,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:01:36.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b41f9e9190d540a499,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:01:46.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b41f9e9190d540a4cf,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:01:56.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b41f9e9190d540a515,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:02:06.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b51f9e9190d540a549,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:02:16.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b51f9e9190d540a580,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:02:26.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b61f9e9190d540a5fd,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:02:46.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b71f9e9190d540a66e,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:02:56.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b71f9e9190d540a694,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:03:06.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b81f9e9190d540a6e2,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:03:16.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b81f9e9190d540a745,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:03:26.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b91f9e9190d540a794,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:03:36.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4b91f9e9190d540a7c2,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
false,true,1,false,ठाणे स्थानक,मनोरमानगर,2022-09-20T05:02:49.000Z,106.02,8.913969061610631,4.226101186743449,,8.910214329400066,4.22373664033721,false,2019-06-29T02:59:19.157Z,2022-09-20T11:03:46.000Z,55647.12,2022-09-19T21:04:59.000Z,0,0,104,MH04-EP-788,0,632de4ba1f9e9190d540a814,15.75,174,"[72.958885,19.275711]",Point,false,1663643066132
